hanche_droite,genou_droit,cheville_droite,hanche_gauche,genou_gauche,cheville_gauche,robot_epaule_avant_droite,robot_coude_avant_droit,robot_poignet_avant_droit,robot_epaule_avant_gauche,robot_coude_avant_gauche,robot_poignet_avant_gauche,temps
0.7580851153999024,-1.5053756861788856,-0.7516070972761747,-0.48067891239791305,0.6323445097591968,0.06641179173615928,0.7580851153999024,-1.5053756861788856,-0.7516070972761747,-0.48067891239791305,0.6323445097591968,0.06641179173615928,1.14
0.7832864483455213,-1.45216875513657,-0.7277097888800478,-0.49453950350595477,0.6423624183577209,0.056522247183055055,0.7832864483455213,-1.45216875513657,-0.7277097888800478,-0.49453950350595477,0.6423624183577209,0.056522247183055055,1.15
0.8103887503437451,-1.404085850202403,-0.7045139507367935,-0.5066810982714183,0.6436528263157554,0.05324927300215114,0.8103887503437451,-1.404085850202403,-0.7045139507367935,-0.5066810982714183,0.6436528263157554,0.05324927300215114,1.16
0.833454750387403,-1.356682074257166,-0.6726256341529661,-0.5220670365480744,0.6471213447661804,0.04643355438156839,0.833454750387403,-1.356682074257166,-0.6726256341529661,-0.5220670365480744,0.6471213447661804,0.04643355438156839,1.17
0.8549321577404703,-1.3029420059322998,-0.6506906073983986,-0.53505081111439,0.6368790915095155,0.044580776987626136,0.8549321577404703,-1.3029420059322998,-0.6506906073983986,-0.53505081111439,0.6368790915095155,0.044580776987626136,1.18
0.8770815097962967,-1.2530665718204181,-0.6435008171653281,-0.5423345536065537,0.6114883938673203,0.04753101159979539,0.8770815097962967,-1.2530665718204181,-0.6435008171653281,-0.5423345536065537,0.6114883938673203,0.04753101159979539,1.19
0.9125843465789972,-1.161717100891691,-0.6326323817895024,-0.562715464900661,0.5896911287439337,0.06543721559361333,0.9125843465789972,-1.161717100891691,-0.6326323817895024,-0.562715464900661,0.5896911287439337,0.06543721559361333,1.2
0.945174144961022,-1.0615177533357527,-0.6319849577321408,-0.5766660117722224,0.5466683889809932,0.0845334769074311,0.945174144961022,-1.0615177533357527,-0.6319849577321408,-0.5766660117722224,0.5466683889809932,0.0845334769074311,1.21
0.9728973366348082,-0.9626033394811144,-0.6239227320841088,-0.5926767714298251,0.48687599567485396,0.09921365470564447,0.9728973366348082,-0.9626033394811144,-0.6239227320841088,-0.5926767714298251,0.48687599567485396,0.09921365470564447,1.22
0.9968908364625131,-0.8759145718498377,-0.595505110513476,-0.6162374883376738,0.425737504183493,0.09238287081633031,0.9968908364625131,-0.8759145718498377,-0.595505110513476,-0.6162374883376738,0.425737504183493,0.09238287081633031,1.23
1.0164653389493217,-0.8185106663847127,-0.5511698242151455,-0.6138499062192246,0.361077215810681,0.06422195479597212,1.0164653389493217,-0.8185106663847127,-0.5511698242151455,-0.6138499062192246,0.361077215810681,0.06422195479597212,1.24
1.0340404908997676,-0.7725622411944841,-0.4744748300975381,-0.5978268880990621,0.29251911543871134,0.014277498654430981,1.0340404908997676,-0.7725622411944841,-0.4744748300975381,-0.5978268880990621,0.29251911543871134,0.014277498654430981,1.25
1.0461045857517215,-0.6999450102201855,-0.3551382976412819,-0.5791441232539883,0.2254878423692807,-0.04049761598158361,1.0461045857517215,-0.6999450102201855,-0.3551382976412819,-0.5791441232539883,0.2254878423692807,-0.04049761598158361,1.26
1.0514755060350893,-0.5963960509810069,-0.19779273394405508,-0.5724400472341626,0.14147571397018938,-0.10243293590757055,1.0514755060350893,-0.5963960509810069,-0.19779273394405508,-0.5724400472341626,0.14147571397018938,-0.10243293590757055,1.27
1.0157866922612935,-0.5037368646010512,-0.020301252555439575,-0.5682141698884494,0.05371503259311389,-0.18150636031530612,1.0157866922612935,-0.5037368646010512,-0.020301252555439575,-0.5682141698884494,0.05371503259311389,-0.18150636031530612,1.28
0.9627854130075063,-0.39510110204289084,0.12333921828805332,-0.5743276167843515,-0.0006632995172015654,-0.23095324793839025,0.9627854130075063,-0.39510110204289084,0.12333921828805332,-0.5743276167843515,-0.0006632995172015654,-0.23095324793839025,1.29
0.9384660457676071,-0.30071313367550995,0.2622166043362052,-0.6016383873926113,-0.019319120751283003,-0.2718317306781298,0.9384660457676071,-0.30071313367550995,0.2622166043362052,-0.6016383873926113,-0.019319120751283003,-0.2718317306781298,1.3
0.9288670937712457,-0.26080272586388653,0.4092582587574023,-0.6437155558153007,-0.016591965254238922,-0.30974737646372397,0.9288670937712457,-0.26080272586388653,0.4092582587574023,-0.6437155558153007,-0.016591965254238922,-0.30974737646372397,1.31
0.9500769955543527,-0.22660669563143432,0.5302515550688564,-0.7084918252387652,-0.022046950789401498,-0.36221380933222913,0.9500769955543527,-0.22660669563143432,0.5302515550688564,-0.7084918252387652,-0.022046950789401498,-0.36221380933222913,1.32
0.9904309885850854,-0.20733102183337382,0.6348364577873542,-0.7854409778807989,-0.026808678463275393,-0.42546059568197014,0.9904309885850854,-0.20733102183337382,0.6348364577873542,-0.7854409778807989,-0.026808678463275393,-0.42546059568197014,1.33
1.0357322275656953,-0.19364194271427085,0.7463169108553994,-0.8708386349193822,-0.030569043854584393,-0.494540485161461,1.0357322275656953,-0.19364194271427085,0.7463169108553994,-0.8708386349193822,-0.030569043854584393,-0.494540485161461,1.34
1.0819977647989476,-0.15996903421489117,0.8696423560149522,-0.9454615250634443,-0.021449162868006244,-0.5631615683223377,1.0819977647989476,-0.15996903421489117,0.8696423560149522,-0.9454615250634443,-0.021449162868006244,-0.5631615683223377,1.35
1.1184785964689392,-0.0941164482269466,1.006977673472408,-0.9906708736284112,0.0045116895250057465,-0.6224561166269466,1.1184785964689392,-0.0941164482269466,1.006977673472408,-0.9906708736284112,0.0045116895250057465,-0.6224561166269466,1.36
1.1393652768258162,-0.01671449171445391,1.138188632567105,-1.0141387337101977,0.04227057771668269,-0.6710150840311886,1.1393652768258162,-0.01671449171445391,1.138188632567105,-1.0141387337101977,0.04227057771668269,-0.6710150840311886,1.37
1.1563545241192705,0.06063238484804934,1.2539361278684595,-1.031915645077714,0.09810524189331721,-0.7079352111357873,1.1563545241192705,0.06063238484804934,1.2539361278684595,-1.031915645077714,0.09810524189331721,-0.7079352111357873,1.38
1.1773790157973607,0.1373783368171622,1.351859438329266,-1.0660345206508186,0.1627147950698627,-0.7475663426190814,1.1773790157973607,0.1373783368171622,1.351859438329266,-1.0660345206508186,0.1627147950698627,-0.7475663426190814,1.39
1.205610545085698,0.22663307658083365,1.4347704765333398,-1.1154568492691934,0.22614420133191548,-0.7916803387299607,1.205610545085698,0.22663307658083365,1.4347704765333398,-1.1154568492691934,0.22614420133191548,-0.7916803387299607,1.4
